STT,product_id,name,brand,type,price,warranty_info,feature,voice_control,microphone,battery_life,dimensions,weight,compatibility
193,84030,Tai nghe Bluetooth thể thao Havit OWS Fit1,Havit,Tai nghe Bluetooth,1490000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,21 giờ,,,Các thiết bị có hỗ trợ Bluetooth
194,86374,Tai nghe Bluetooth DEFUNC TRUE LITE,Hãng khác,-,790000,Bảo hành 12 tháng tại CellphoneS. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,,"Cảm ứng chạm, tăng giảm âm lượng",,Thời gian chơi nhạc 5h tai nghe<br> 15h hộp sạc,,,Các thiết bị có hỗ trợ Bluetooth
195,67259,Tai nghe có dây Baseus Encok C17,Baseus,,250000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,1.1 mét,,
196,58958,Tai nghe Bluetooth True Wireless Edifier NeoBuds Pro 2,Edifier,Tai nghe Bluetooth,3150000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",,Có (8 mic),Tai nghe: 5.5 giờ<br>Hộp sạc: 16.5 giờ (Tắt chống ồn),,,Các thiết bị hỗ trợ Bluetooth
197,40372,Tai nghe KZ ZST,KZ,Tai nghe có dây,550000,Bảo hành 12 tháng 1 đổi 1. ,"Chống ồn, Có mic đàm thoại",Nút bấm vật lý,Có,,,,Các thiết bị có hỗ trợ cổng 3.5 mm
198,77530,Tai nghe Bluetooth True Wireless Edifier X3 Lite,Edifier,Tai nghe Bluetooth,650000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",,Có (2 mic),Tai nghe: 6 giờ<br>Hộp sạc: 18 giờ,Tai nghe: 19.5 x 21.45 x 25.3mm <br>Hộp sạc: 54.3 x 40.8 x 25mm,Tai nghe: 4g<br>Hộp sạc: 33g,Các thiết bị có hỗ trợ Bluetooth
199,38161,Tai nghe Bluetooth True Wireless Jabra Elite 3,Jabra,Bàn,1990000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",,4 x MEMS,Lên đến 28 giờ sử dụng (Kèm hộp sạc),Tai nghe: 20.1mm x 27.2mm x 20.8mm<br/>  Hộp sạc: 64.15mm x 28.47mm x 34.6mm,Tai nghe: 4.6g<br/>  Hộp sạc: 33.4g,
200,54009,Tai nghe có dây Baseus Encok H19,Baseus,Tai nghe có dây,190000,"Bảo hành 12 tháng chính hãng, 1 đổi 1",Có mic đàm thoại,Nút bấm trên dây,Có,,,14g,"iOS, Android, Windows"
201,92974,Tai nghe Bluetooth True Wireless EarFun Air Pro 4,EarFun,Tai nghe Bluetooth,2590000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại, Sạc không dây",Cảm ứng chạm,Có (6 mic AI),Tai nghe: 11 giờ<br>Hộp sạc: 41 giờ (Tắt ANC),,,Các thiết bị có hỗ trợ Bluetooth
202,62291,Tai nghe Bluetooth True Wireless Aukey EP-M2,Aukey,Tai nghe Bluetooth,750000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có ,Hộp sạc: 20 giờ,,,Các thiết bị có hỗ trợ Bluetooth
203,71958,Tai nghe Gaming chụp tai không dây Sony INZONE H5,Sony,Tai nghe Bluetooth,3790000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,28 giờ,,260g,Các thiết bị có hỗ trợ bộ thu phát USB
204,82328,Tai nghe chụp tai Gaming Hyperx Cloud 3,HyperX,Tai nghe có dây,2490000.0,- Bảo hành 24 tháng - 1 đổi 1 tại trung tâm bảo hành chính hãng,Có mic đàm thoại,,Có,,,,"PC, PS5, PS4, Xbox Series X|S, Xbox One, Nintendo Switch, máy Mac và các thiết bị di động"
205,85507,Tai nghe chụp tai Razer BlackShark V2 X USB,Razer,Tai nghe có dây,1190000.0,Bảo hành 24 tháng chính hãng. ,Có mic đàm thoại,,Có,,,240g,"PC, Mac, PS4, Xbox One, Nintendo Switch và các thiết bị có cổng USB-A"
206,40289,Tai nghe KZ ZST X,KZ,Tai nghe có dây,650000,Bảo hành 12 tháng 1 đổi 1. ,"Chống ồn, Có mic đàm thoại",Nút bấm vật lý,Có,,,,Các thiết bị có hỗ trợ cổng 3.5 mm
207,65597,Tai nghe truyền dẫn xương Shokz OpenSwim ,Shokz,,3990000.0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.",Có mic đàm thoại,Nút nhấn,Không,8 giờ,,30g,
208,82409,Tai nghe chụp tai Gaming DareU EH469,DAREU,Tai nghe có dây,499000,Bảo hành 12 tháng 1 đổi 1. ,Có mic đàm thoại,,Có,,,,
209,85407,Tai nghe Bluetooth True Wireless Pisen Buds P1,Pisen,Tai nghe Bluetooth,699000,Bảo hành 1 đổi 1 trong 12 tháng.,"Điều khiển giọng nói, Có mic đàm thoại",,Có ,Tai nghe: 4 giờ<br>Hộp sạc: 25 giờ,,Tai nghe: 3g<br>Hộp sạc: 29.8g,Các thiết bị có hỗ trợ Bluetooth
210,82338,Tai nghe chụp tai Gaming Hyperx Cloud 3 Wireless,HyperX,Tai nghe Bluetooth,3990000.0,- Bảo hành 24 tháng - 1 đổi 1 tại trung tâm bảo hành chính hãng,Có mic đàm thoại,,Có,120 giờ,,,"PC, PS5 và Nintendo Switch, và các thiết bị không dây"
211,82411,Tai nghe chụp tai Gaming DareU EH925,DAREU,Tai nghe có dây,999000,Bảo hành 12 tháng 1 đổi 1. ,Có mic đàm thoại,,Có,,,300g,
212,56171,Tai nghe Bluetooth True Wireless SoundPEATS Life,Soundpeats,Tai nghe Bluetooth,1390000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: Dùng 5 giờ<br>Hộp sạc: Dùng 25 giờ,"Tai nghe: 33,4 x 22 x ​​25mm <br>Hộp sạc: 64,7 x 49,15 x 32,1mm",,Các thiết bị có hỗ trợ Bluetooth
213,79533,Tai nghe Bluetooth thể thao Baseus ELI FIT Open-Ear,Baseus,Tai nghe Bluetooth,1990000.0,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất ","Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 7.5 giờ<br>Hộp sạc: 35 giờ,,,Các thiết bị có hỗ trợ Bluetooth
214,75723,Tai nghe Bluetooth Edifier Comfo Run,Edifier,Tai nghe Bluetooth,1820000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có ,17 giờ,131.5mm x 90mm x 55.5mm,34g,Các thiết bị có hỗ trợ Bluetooth
215,91703,Tai nghe có dây Gaming Havit H2043U,Havit,Tai nghe có dây,649000,,Có mic đàm thoại,,Có,,100 x 180 x 210mm,238.7g,Các thiết bị có cổng USB
216,85756,Tai nghe Bluetooth True Wireless Riversong Airfly T1,Hãng khác,Tai nghe Bluetooth,1800000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 6 giờ <br>Hộp sạc: 30 giờ,,,Các thiết bị có hỗ trợ Bluetooth
217,61720,Tai nghe Bluetooth True Wireless Vivan GT2,Vivan,Tai nghe Bluetooth,590000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 8 giờ<br>Hộp sạc: 32 giờ,,,Các thiết bị có hỗ trợ Bluetooth
218,8600,Tai nghe chụp tai Sony MDR-ZX310AP,Sony,Tai nghe có dây,890000,Bảo hành 1 ĐỔI 1 12 tháng tại trung tâm bảo hành chính hãng. ,Có mic đàm thoại,,,,1.2 m,125 g,
219,78952,Tai nghe có dây Edifier P180 Type C,Edifier,-,280000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,1.1 mét,,
220,38196,Tai nghe chụp tai Logitech H111,Logitech,Bàn,279000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,,,
221,85286,Tai nghe Bluetooth True Wireless Pisen Buds P1 Plus,Pisen,Tai nghe Bluetooth,796000,Bảo hành 1 đổi 1 trong 12 tháng.,"Điều khiển giọng nói, Có mic đàm thoại",,Có (micro kép),Tai nghe: 5 giờ<br>Hộp sạc: 25 giờ,,Tai nghe: 3.5g<br>Hộp sạc: 40 ± 1g,Các thiết bị có hỗ trợ Bluetooth
222,83839,Tai nghe Bluetooth Wireless Baseus AeQur G10,Baseus,Tai nghe Bluetooth,1400000.0,"Bảo hành 12 tháng chính hãng, 1 đổi 1","Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: Dùng 7 giờ<br>Hộp sạc: Dùng 25 giờ,,,Các thiết bị hỗ trợ Bluetooth
223,59282,Tai nghe Bluetooth True Wireless SoundPEATS Opera 03,Soundpeats,Tai nghe Bluetooth,1790000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 9 giờ<br>Hộp sạc: 33 giờ,Tai nghe: 24.30 × 22.46 × 29.03mm<br>Hộp sạc: 69.17 × 30.94 × 44.89mm,Tai nghe: 7.2g<br>Hộp sạc: 58.6g,Các thiết bị có hỗ trợ Bluetooth
224,83837,Tai nghe Bluetooth chụp tai Gaming Baseus AeQur GH02,Baseus,Tai nghe Bluetooth,2199000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",,Có (Có thể tháo rời),40 giờ,,,Các thiết bị hỗ trợ Bluetooth và cổng 3.5mm
225,92875,Tai nghe gaming có dây Gaming Havit H2042D,Havit,Tai nghe có dây,700000,Bảo hành 1 đổi 1 trong 12 tháng.,Có mic đàm thoại,,Có,,,,Các thiết bị có cổng 3.5 mm và USB
226,79970,Tai nghe có dây Baseus Encok CZ18,Baseus,Tai nghe có dây,250000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,,Các thiết bị có cổng Type-C
227,67253,Tai nghe có dây Baseus Encok H06,Baseus,,300000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,1.2 mét,,
228,55485,Tai nghe Bluetooth chụp tai Razer Barracuda X,Razer,Tai nghe Bluetooth,2390000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,50 giờ,, 250 g,"PC (USB Type-C 2.4GHz, Bluetooth 5.2) <br>PlayStation (USB Type-A đến USB Type-C 2.4GHz) <br>Thiết bị di động (Hỗ trợ USB Type-C hoặc Bluetooth 5.2) <br>Android và iOS"
229,82341,Tai nghe chụp tai Gaming DareU EH722X,DAREU,Tai nghe có dây,699000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,,
230,71443,Tai nghe chụp tai có dây ROBOT RH-P20,Robot,-,290000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,,
231,85503,Tai nghe chụp tai Razer BlackShark V2 X 3.5mm,Razer,Tai nghe có dây,1190000.0,Bảo hành 24 tháng chính hãng. ,Có mic đàm thoại,,Có,,,240g,"PC, Mac, PS4, Xbox One, Nintendo Switch và các thiết bị có cổng 3.5mm"
232,49467,Tai nghe Bluetooth True Wireless Havit TW929,Havit,Tai nghe Bluetooth,990000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 8 giờ<br>Hộp sạc: 40 giờ,,,Các thiết bị có hỗ trợ Bluetooth
233,83635,Tai nghe chụp tai có dây Gaming Havit H2002P,Havit,Tai nghe có dây,1190000.0,Bảo hành 1 đổi 1 trong 12 tháng.,Có mic đàm thoại,,Có,,,,"PC, laptop, PS4, XBOX (One / S), điện thoại, máy tính bảng"
234,83674,Tai nghe chụp tai có dây Gaming Havit H2016D,Havit,Tai nghe có dây,690000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,,Các thiết bị có cổng 3.5 mm và USB
235,73127,Tai nghe Bluetooth True Wireless Divoom Spark Air ,Divoom,Tai nghe Bluetooth,1100000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Cảm ứng chạm,Có,Tai nghe: 3 giờ<br>Hộp sạc: 10 giờ ,Tai nghe: 25.5 x 17 x 18 mm <br> Hộp sạc: 41 x 41 x 23 mm,Tai nghe: 3.5g mỗi bên<br> Hộp sạc: 60g,Các thiết bị có hỗ trợ Bluetooth
236,75724,Tai nghe Bluetooth True Wireless Edifier W260NC,Edifier,Tai nghe Bluetooth,1900000.0,,"Chống ồn, Có mic đàm thoại",Edifier Connect,Có (6 mics),Tai nghe: 8 giờ<br>Hộp sạc: 24 giờ,Tai nghe: 36.2 x 20.3 x 23.6mm<br>Hộp sạc: 60 x 25.6 x 51mm,,Các thiết bị có hỗ trợ Bluetooth
237,59054,Tai nghe Bluetooth True Wireless Edifier W220T,Edifier,Tai nghe Bluetooth,1199000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Chạm cảm ứng,4 (2 trên mỗi củ tai),Tai nghe: 6 giờ<br>Hộp sạc: 18 giờ,,,Các thiết bị hỗ trợ Bluetooth
238,88081,Tai nghe Gaming có dây Havit H2015F ,Havit,-,900000,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất ",,,Có ,,92 x 195 x 213 mm ,262 g ,Các thiết bị có hỗ trợ cổng cắm 3.5 mm
239,87398,Tai nghe có dây Gaming Havit H2015E,Havit,Tai nghe có dây,999000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,90 x170 x 200 mm,313.7g,Các thiết bị có cổng 3.5mm<br>PS4<br>PS5<br>XPOX
240,79347,Tai nghe Bluetooth chụp tai Havit H633BT-Xanh dương,Havit,Tai nghe Bluetooth,590000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Nút bấm vật lý,Có,22 giờ,,185 g,Các thiết bị có hỗ trợ Bluetooth
241,67261,Tai nghe Bluetooth True Wireless Baseus Encok WM01 Plus,Baseus,Tai nghe Bluetooth,690000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói",Chạm cảm ứng,Có,Tai nghe: 5 giờ<br>Hộp sạc: 50 giờ,,Tai nghe: 4g,Các thiết bị hỗ trợ Bluetooth
242,49171,Tai nghe chụp tai Gaming Asus TUF H1,Asus,Tai nghe có dây,790000,Bảo hành 1 đổi 1 trong 12 tháng.,Có mic đàm thoại,,Hướng âm của micro: Định hướng  <br>  Độ nhạy của micro: -45dB <br> Đáp ứng tần số micrô: 100Hz - 10Khz,,,287 g,PC<br> MAC<br> PlayStation® 4<br> PlayStation® 5<br> Nintendo Switch<br> Xbox one<br> Xbox Series X<br> Xbox Series S
243,38145,Tai nghe chụp tai Logitech H390,Logitech,Bàn,849000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,,,
244,38190,Tai nghe chụp tai Logitech H151,Logitech,Bàn,379000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,,,200 x 245 x 65 mm,"0,08 kg",
245,92522,Tai nghe Bluetooth True Wireless EarFun Air Life,EarFun,Tai nghe Bluetooth,590000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (4 mic),Tai nghe: 11 giờ<br>Hộp sạc: 35 giờ,,,Các thiết bị có hỗ trợ Bluetooth
246,66897,Tai nghe chụp tai Gaming ASUS ROG Delta S Core,Hãng khác,,2290000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có<br>Có thể tháo rời,,,270 g,"PC, MAC, PlayStation 4, PlayStation 5, Máy chơi game Nintendo Switch, Xbox one, Xbox Series X, Xbox Series S"
247,54421,Tai nghe có dây Devia Kintone,Devia,Tai nghe có dây,120000,"Bảo hành 12 tháng chính hãng, 1 đổi 1",Có mic đàm thoại,Nút bấm trên dây,Có ,,,,Các thiết bị hỗ trợ Jack 3.5mm
248,93235,Tai nghe Bluetooth True Wireless SoundPeats Breezy,Soundpeats,Tai nghe Bluetooth,1090000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (2 micro AI),Tai nghe: 10 giờ <br>Hộp sạc: 40 giờ,,Tai nghe: 8.43g,Các thiết bị có hỗ trợ Bluetooth
249,50291,Tai nghe Bluetooth chụp tai Edifier W800BT Plus,Edifier,Tai nghe Bluetooth,960000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Nút bấm vật lý,Có,55 giờ,,195g,Các thiết bị có hỗ trợ Bluetooth
250,87396,Tai nghe có dây Gaming Havit H2002R,Havit,Tai nghe có dây,1499000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,95 x 153 x 196mm,328g,Các thiết bị có cổng USB Sound 7.1
251,84347,Tai nghe Bluetooth chụp tai Edifier W800BT Pro,Edifier,Tai nghe Bluetooth,1399000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",,Có,45 giờ,,,Các thiết bị có hỗ trợ Bluetooth
252,64245,Tai nghe Bluetooth True Wireless Ugreen HiTune T3,Ugreen,Tai nghe Bluetooth,999000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 7 giờ<br>Hộp sạc: 24 giờ,,,Các thiết bị hỗ trợ Bluetooth
253,86844,Tai nghe thể thao SoundPeats Hearfit ,Soundpeats,-,1590000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,Cảm ứng chạm,"Có, Dual Mic ENC",6.5 giờ,Tai nghe: 45.6 x 40 x 15.5 mm<br> Hộp sạc: 91.7 x 57 x 26 mm,Tai nghe: 9.4 g<br> Hộp sạc: 50 g ,Các thiết bị có hỗ trợ Bluetooth
254,87385,Tai nghe có dây Gaming Havit H2002D,Havit,Tai nghe có dây,1299000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,,Các thiết bị có cổng 3.5mm<br>PS4<br>XBOX 
255,87400,Tai nghe có dây Gaming Havit H2030E,Havit,Tai nghe có dây,1299000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,90 x170 x 200 mm,313.7g,Các thiết bị có cổng 3.5mm<br>PS4<br>PS5<br>XBOX
256,87397,Tai nghe có dây Gaming Havit H2007U,Havit,Tai nghe có dây,999000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,100 x 200 x 220mm,440g,Các thiết bị có cổng USB Sound 7.1
257,87394,Tai nghe có dây Gaming Havit H2002E Pro,Havit,Tai nghe có dây,1299000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,93 x 153 x 196mm,298g,Các thiết bị có cổng 3.5mm<br>PS4<br>PS5<br>XBOX 
258,87390,Tai nghe có dây Gaming Havit H2002E,Havit,Tai nghe có dây,1299000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,93 x 153 x 196mm,298g,Các thiết bị có cổng 3.5mm<br>PS4<br>XBOX 
259,53994,Tai nghe Bluetooth True Wireless Baseus Bowie M2,Baseus,Tai nghe Bluetooth,1290000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại, Sạc không dây",Chạm cảm ứng,Có,Tai nghe: Dùng 5 giờ<br>Hộp sạc: Dùng 30 giờ,,42.3g,Các thiết bị có hỗ trợ Bluetooth
260,80483,Tai nghe Bluetooth chụp tai OneOdio A70,Hãng khác,Tai nghe Bluetooth,1590000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,72 giờ,,,Các thiết bị có hỗ trợ Bluetooth và cổng 3.5mm
261,82405,Tai nghe Bluetooth True Wireless Baseus Bowie 35,Baseus,Tai nghe Bluetooth,1590000.0,Bảo hành 1 đổi 1 trong 12 tháng.,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (6 mic),Tai nghe: 8 giờ <br> Hộp sạc: 57 giờ,,,Các thiết bị có hỗ trợ Bluetooth
262,81516,Tai nghe Bluetooth True Wireless HiFuture FlyBuds3,HiFuture,Tai nghe Bluetooth,580000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có ,Tai nghe: 6 giờ<br>Hộp sạc: 24 giờ,,,Các thiết bị có hỗ trợ Bluetooth
263,81090,Tai nghe Bluetooth True Wireless Black Shark T9,Hãng khác,Tai nghe Bluetooth,490000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có,Tai nghe: 7 giờ<br> Hộp sạc: 33 giờ ,,Tai nghe: 3.5g,Các thiết bị có hỗ trợ Bluetooth
264,81534,Tai nghe Bluetooth chụp tai Beats Solo 4,Apple Chính hãng,Tai nghe Bluetooth,4990000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có,50 giờ,,,Các thiết bị hỗ trợ Bluetooth
265,80463,Tai nghe chụp tai OneOdio Pro 10,Hãng khác,Tai nghe có dây,950000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,Nút bấm vật lý,Có,,,,Các thiết bị có cổng 3.5mm/6.35mm
266,80331,Tai nghe Bluetooth True Wireless OPPO Enco Buds2 Pro,OPPO,Tai nghe Bluetooth,1290000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,CóMic kép và thuật toán cuộc gọi rõ ràng AI,Tai nghe: Dùng 8 giờ <br> Hộp sạc: Dùng 38 giờ,Tai nghe: 28.5 mm x 20.2 mm x 23 mm<br> Hộp sạc: 68.9 mm x 36.6 mm x 28.2 mm,Tai nghe: 4.3g±0.1g <br>Hộp sạc: 46.7g±0.2g,Các thiết bị có hỗ trợ Bluetooth
267,83678,Tai nghe Bluetooth chụp tai Gaming Havit H2230BG,Havit,Tai nghe có dây,790000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,90 x 180 x 192mm,238g,Các thiết bị có cổng 3.5 mm và Bluetooth
268,79888,Tai nghe Bluetooth True Wireless Havit TW970,Havit,Tai nghe Bluetooth,990000,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Chạm cảm ứng,Có,Tai nghe: 6 giờ<br>Hộp sạc: 24 giờ,Tai nghe: 35.2*21.2*23.0mm<br>Hộp sạc: 60.4*53*32.9mm ,Tai nghe: 4.2g<br>Hộp sạc: 39g,Các thiết bị có hỗ trợ Bluetooth
269,81321,Tai nghe Bluetooth True Wireless HiFuture Fusion,HiFuture,Tai nghe Bluetooth,1600000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại, Sạc không dây",,Có (6 mic),40 giờ,,,Các thiết bị có hỗ trợ Bluetooth
270,80476,Tai nghe chụp tai OneOdio Monitor 80,Hãng khác,Tai nghe có dây,2500000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,Nút bấm vật lý,,,,,Các thiết bị có cổng 3.5mm/6.35mm
271,80486,Tai nghe Bluetooth chụp tai OneOdio A10,Hãng khác,Tai nghe Bluetooth,2390000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",,Có,50 giờ,,,Các thiết bị có hỗ trợ Bluetooth và cổng 3.5mm
